cue,target,thisN,thisTrialN,thisRepN,end_guess.keys,guess_reached.keys,end_encoding.keys,guess_reached.rt,guess_reached.duration,end_cued_recall.keys,recall_reached.keys,recall_selection.keys,recall_reached.rt,recall_reached.duration,recall_selection.rt,recall_selection.duration,list_item,kind,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,break_resp.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,instructions1.started,instructions1_text.started,instruction1_key.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2_text.started,instruction2_key.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3_text.started,instruction3_key.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4_text.started,instruction4_key.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,iti_learning_practice.started,ISI_4.started,iti_learning_practice.stopped,guess.started,guess.stopped,practice_trials.end_guess.keys,guess_response.started,guess_response.stopped,practice_trials.guess_reached.keys,feedback_guess.started,feedback_guess.stopped,encode.started,dash_stim_learning.started,cue_stim_learning.started,target_stim.started,end_encoding.started,encode.stopped,practice_trials.end_encoding.keys,dash_stim_guessing.started,cue_stim_guessing.started,guess_stim.started,end_guess.started,dash_stim_guessing_resp.started,cue_stim_guessing_resp.started,guess_stim_resp.started,guess_question.started,guess_reached.started,practice_trials.guess_reached.rt,practice_trials.guess_reached.duration,start_task.started,start_task_text.started,start_key.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,ISI.started,iti_learning.stopped,learning_trials.end_guess.keys,learning_trials.guess_reached.keys,learning_trials.end_encoding.keys,learning_trials.guess_reached.rt,learning_trials.guess_reached.duration,end_part1.started,end_part1_key.started,end_part1_text.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall.started,recall_instructions_text.started,recall_instructions_key.started,instructions_recall.stopped,recall_instructions_key.keys,recall_instructions_key.rt,recall_instructions_key.duration,iti_recall.started,ISI_2.started,iti_recall.stopped,cued_recall.started,cue_stim_recall.started,dash_stim_recall.started,qmark_target.started,end_cued_recall.started,cue_stim_recall.stopped,dash_stim_recall.stopped,qmark_target.stopped,end_cued_recall.stopped,cued_recall.stopped,test_practice_trials.end_cued_recall.keys,recall_response.started,dash_stim_recall_resp.started,cue_stim_recall_resp.started,recall_stim_resp.started,recall_question.started,recall_reached.started,dash_stim_recall_resp.stopped,cue_stim_recall_resp.stopped,recall_stim_resp.stopped,recall_question.stopped,recall_reached.stopped,recall_response.stopped,test_practice_trials.recall_reached.keys,recall_select.started,recall_select.stopped,test_practice_trials.recall_selection.keys,test_practice_trials.recall_reached.rt,test_practice_trials.recall_reached.duration,dash_stim_recall_select.started,cue_stim_recall_select.started,recall_stim_select.started,recall_question_select.started,recall_selection.started,test_practice_trials.recall_selection.rt,test_practice_trials.recall_selection.duration,test_trials.end_cued_recall.keys,test_trials.recall_reached.keys,test_trials.recall_reached.rt,test_trials.recall_reached.duration,test_trials.recall_selection.keys,test_trials.recall_selection.rt,test_trials.recall_selection.duration,end_part2.started,end_part2_key.started,end_part2_text.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping.started,sm_instructions_text.started,sm_instructions_key.started,instructions_semantic_mapping.stopped,sm_instructions_key.keys,sm_instructions_key.rt,sm_instructions_key.duration,iti_mapping.started,ISI_3.started,iti_mapping.stopped,item.started,semantic_map_item.started,living_nonliving.started,end_mapping.started,licing_nonliving_text.started,item.stopped,semantic_mapping.living_nonliving.keys,semantic_mapping.living_nonliving.rt,semantic_mapping.living_nonliving.duration,semantic_mapping.end_mapping.keys,mapping_break.started,mapping_break.stopped,semantic_mapping.break_resp.keys,semantic_map_item.stopped,living_nonliving.stopped,end_mapping.stopped,licing_nonliving_text.stopped,thanks.started,thanks_text.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Rauch,,72,72,0,,,,,,,,,,,,,Feuer,mediator2,g,1.9151522999163717,0.6441135000204667,None,None,,,,,,,,,,,,,,,,,0,72,72,108,3565.255830900045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3565.2454078000737,0.00030399998649954796,3567.2366745000472,3567.238768900046,3567.2676568999887,3567.2676568999887,3567.2676568999887,3567.2676568999887,3572.2452996000648,g,1.9151522999163717,0.6441135000204667,None,3572.2453680000035,3572.245389500051,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Soldat,,73,73,0,,,,,,,,,,,,,Kämpfer,target,f,1.6071692999685183,0.48436880006920546,None,None,,,,,,,,,,,,,,,,,0,73,73,10,3572.256397500052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3572.2456175000407,0.00023660005535930395,3574.236004900071,3574.2390124000376,3574.2673438000493,3574.2673438000493,3574.2673438000493,3574.2673438000493,3579.2560079999967,f,1.6071692999685183,0.48436880006920546,None,3579.256110400078,3579.2561491000233,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Raum,,74,74,0,,,,,,,,,,,,,Platz,target,g,2.074748000013642,0.5108262000139803,None,None,,,,,,,,,,,,,,,,,0,74,74,39,3579.267042700085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579.256398400059,0.0002541999565437436,3581.2462477000663,3581.2484401999973,3581.2778888000175,3581.2778888000175,3581.2778888000175,3581.2778888000175,3586.25662920007,g,2.074748000013642,0.5108262000139803,None,3586.2567363000708,3586.256775900023,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Mauer,,75,75,0,,,,,,,,,,,,,Straße,target,g,1.3648025000002235,0.5432426000479609,None,None,,,,,,,,,,,,,,,,,0,75,75,64,3586.2675354999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3586.257030200097,0.00026080000679939985,3588.2483283000765,3588.2505655999994,3588.278034100076,3588.278034100076,3588.278034100076,3588.278034100076,3593.2673003000673,g,1.3648025000002235,0.5432426000479609,None,3593.267422200064,3593.2674711000873,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Sitzgurt,,76,76,0,,,,,,,,,,,,,Sicherheit,mediator2,g,1.7381899000611156,0.4001687999116257,None,None,,,,,,,,,,,,,,,,,0,76,76,123,3593.2790654000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3593.2677660000045,0.00029959995299577713,3595.2576939000282,3595.2607535000425,3595.290343700093,3595.290343700093,3595.290343700093,3595.290343700093,3600.2683227000525,g,1.7381899000611156,0.4001687999116257,None,3600.2684407000197,3600.2684944000794,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Rose,,77,77,0,,,,,,,,,,,,,Dorne,target,g,1.5344658999238163,0.4138690000399947,None,None,,,,,,,,,,,,,,,,,0,77,77,65,3600.2790257000597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.2687525000656,0.00025889999233186245,3602.259392600041,3602.261508200085,3602.289651600062,3602.289651600062,3602.289651600062,3602.289651600062,3607.279333600076,g,1.5344658999238163,0.4138690000399947,None,3607.279437600053,3607.2794779000105,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Streifen,,78,78,0,,,,,,,,,,,,,Shirt,target,g,1.0868371999822557,0.6531203000340611,None,None,,,,,,,,,,,,,,,,,0,78,78,70,3607.290219900082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607.2797253000317,0.0002511999337002635,3609.2698222000618,3609.2718635000056,3609.3004282000475,3609.3004282000475,3609.3004282000475,3609.3004282000475,3614.290027400013,g,1.0868371999822557,0.6531203000340611,None,3614.2901139000896,3614.2901455000974,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Leistung,,79,79,0,,,,,,,,,,,,,Ziel,mediator1,g,1.112586100003682,0.48108060006052256,None,None,,,,,,,,,,,,,,,,,0,79,79,83,3614.300959200016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3614.2903484000126,0.00020750006660819054,3616.2808202999877,3616.282635800075,3616.311958300066,3616.311958300066,3616.311958300066,3616.311958300066,3621.2904045000905,g,1.112586100003682,0.48108060006052256,None,3621.2905094000744,3621.2905458000023,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Schnorchel,,80,80,0,,,,,,,,,,,,,Flossen,target,g,1.3964298999635503,0.4556669000303373,None,None,,,,,,,,,,,,,,,,,0,80,80,67,3621.3017935000826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3621.2907858000835,0.0002468000166118145,3623.2802650000667,3623.2830604000483,3623.311963299988,3623.311963299988,3623.311963299988,3623.311963299988,3628.301211000071,g,1.3964298999635503,0.4556669000303373,None,3628.3013326000655,3628.301367200096,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Blumen,,81,81,0,,,,,,,,,,,,,Bouquet,target,g,1.1959986999863759,0.4415407000342384,None,None,,,,,,,,,,,,,,,,,0,81,81,53,3628.31212040002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3628.3015717000235,0.00020810007117688656,3630.2915446000407,3630.293862499995,3630.3231528000906,3630.3231528000906,3630.3231528000906,3630.3231528000906,3635.3017037000973,g,1.1959986999863759,0.4415407000342384,None,3635.301802700036,3635.3018575999886,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Vogel,,82,82,0,,,,,,,,,,,,,Feder,target,g,2.8594512999989092,0.375537300016731,None,None,,,,,,,,,,,,,,,,,0,82,82,47,3635.312696200097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3635.3021292000776,0.0002791000297293067,3637.2918181000277,3637.2941485000774,3637.3236559000798,3637.3236559000798,3637.3236559000798,3637.3236559000798,3642.3119151000865,g,2.8594512999989092,0.375537300016731,None,3642.312010499998,3642.3120465000393,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Safari,,83,83,0,,,,,,,,,,,,,Afrika,mediator1,f,3.9436810000333935,0.3610107999993488,None,None,,,,,,,,,,,,,,,,,0,83,83,98,3642.323020800017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3642.312265100074,0.00022099993657320738,3644.3020974000683,3644.304785900051,3644.3238703000825,3644.3238703000825,3644.3238703000825,3644.3238703000825,3649.3129069000715,f,3.9436810000333935,0.3610107999993488,None,3649.3130089000333,3649.313047700096,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Karneval,,84,84,0,,,,,,,,,,,,,Festival,target,g,1.291225599939935,0.4074997999705374,None,None,,,,,,,,,,,,,,,,,0,84,84,35,3649.323882400058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3649.313292200095,0.0002506000455468893,3651.3043682000134,3651.3067224000115,3651.335472900071,3651.335472900071,3651.335472900071,3651.335472900071,3656.323941400042,g,1.291225599939935,0.4074997999705374,None,3656.3240519000683,3656.3240912000183,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Diskussion,,85,85,0,,,,,,,,,,,,,Vorlesung,target,g,1.6414965000003576,0.5199466000776738,None,None,,,,,,,,,,,,,,,,,0,85,85,27,3656.3356547000585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3656.324351700023,0.0002736999886110425,3658.3147226000438,3658.3169465000974,3658.3461741000647,3658.3461741000647,3658.3461741000647,3658.3461741000647,3663.3346545000095,g,1.6414965000003576,0.5199466000776738,None,3663.3347571000922,3663.3347967000445,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Agent,,86,86,0,,,,,,,,,,,,,Reise,target,g,1.3157714999979362,0.3992613999871537,None,None,,,,,,,,,,,,,,,,,0,86,86,24,3663.345730000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3663.3350471000886,0.00025070004630833864,3665.326177500072,3665.328340500011,3665.3566998000024,3665.3566998000024,3665.3566998000024,3665.3566998000024,3670.3358077000594,g,1.3157714999979362,0.3992613999871537,None,3670.335924600018,3670.335965800099,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Vampir,,87,87,0,,,,,,,,,,,,,Geist,target,g,2.507689299993217,0.44180690008215606,None,None,,,,,,,,,,,,,,,,,0,87,87,22,3670.346720600035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3670.3362166000297,0.00025699997786432505,3672.3259293000447,3672.3284225000534,3672.3572112000547,3672.3572112000547,3672.3572112000547,3672.3572112000547,3677.3367556000594,g,2.507689299993217,0.44180690008215606,None,3677.3368558000075,3677.336892100051,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Experiment,,88,88,0,,,,,,,,,,,,,Labor,mediator2,g,1.5594857999822125,0.24978620000183582,None,None,,,,,,,,,,,,,,,,,0,88,88,105,3677.34667410003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3677.337153700064,0.0002652000403031707,3679.328464100021,3679.3307352000847,3679.3465290000895,3679.3465290000895,3679.3465290000895,3679.3465290000895,3684.3356910999864,g,1.5594857999822125,0.24978620000183582,None,3684.335773500032,3684.3358085000655,None,3684.34635040001,3684.34635040001,3684.34635040001,3684.34635040001,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Vergangenheit,,89,89,0,,,,,,,,,,,,,Zukunft,mediator1,g,2.2260364000685513,0.3370123999193311,None,None,,,,,,,,,,,,,,,,,0,89,89,101,3684.34635040001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3684.336006400059,0.00020309991668909788,3686.326454400085,3686.3289285000646,3686.3571209000656,3686.3571209000656,3686.3571209000656,3686.3571209000656,3691.346613700036,g,2.2260364000685513,0.3370123999193311,None,3691.3467170000076,3691.346756700077,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Schlüssel,,90,90,0,,,,,,,,,,,,,Ring,target,g,1.2033354000886902,0.39586980000603944,None,None,,,,,,,,,,,,,,,,,0,90,90,40,3691.358431700035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3691.3470072000055,0.0002559999702498317,3693.3380404000636,3693.340136200073,3693.3685664000222,3693.3685664000222,3693.3685664000222,3693.3685664000222,3698.3579212999903,g,1.2033354000886902,0.39586980000603944,None,3698.358025600086,3698.3580651000375,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Zunge,,91,91,0,,,,,,,,,,,,,Backe,target,f,1.384575100033544,0.4014740999555215,None,None,,,,,,,,,,,,,,,,,0,91,91,49,3698.3695549000986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3698.3583131000632,0.0002546000760048628,3700.3480019000126,3700.3501573000103,3700.380058599985,3700.380058599985,3700.380058599985,3700.380058599985,3705.368848000071,f,1.384575100033544,0.4014740999555215,None,3705.368924600072,3705.368950300035,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Anführer,,92,92,0,,,,,,,,,,,,,Präsident,mediator2,f,1.0389225999824703,0.3957458999939263,None,None,,,,,,,,,,,,,,,,,0,92,92,114,3705.379816700006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3705.369130600011,0.00018420000560581684,3707.3590885000303,3707.361042000004,3707.379702000064,3707.379702000064,3707.379702000064,3707.379702000064,3712.3692837000126,f,1.0389225999824703,0.3957458999939263,None,3712.3693574999925,3712.3693824000657,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Küche,,93,93,0,,,,,,,,,,,,,Tisch,target,g,1.6869795999955386,0.4584436999866739,None,None,,,,,,,,,,,,,,,,,0,93,93,18,3712.380245600012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3712.3695636000484,0.00018319999799132347,3714.3592559000244,3714.3608607000206,3714.380258399993,3714.380258399993,3714.380258399993,3714.380258399993,3719.369683100027,g,1.6869795999955386,0.4584436999866739,None,3719.3697965000756,3719.369835700025,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Definition,,94,94,0,,,,,,,,,,,,,Bedeutung,mediator2,g,1.8338355999439955,0.40149409999139607,None,None,,,,,,,,,,,,,,,,,0,94,94,104,3719.379889800097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3719.370084300055,0.0002614000113680959,3721.360588700045,3721.3639926000033,3721.380118100089,3721.380118100089,3721.380118100089,3721.380118100089,3726.369070000015,g,1.8338355999439955,0.40149409999139607,None,3726.369161200011,3726.369196200045,None,3726.380475200014,3726.380475200014,3726.380475200014,3726.380475200014,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Experiment,,95,95,0,,,,,,,,,,,,,Test,mediator1,g,1.4002117000054568,0.4474765999475494,None,None,,,,,,,,,,,,,,,,,0,95,95,81,3726.380475200014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3726.3694264000515,0.00022090005222707987,3728.358951500035,3728.360907000024,3728.380312800058,3728.380312800058,3728.380312800058,3728.380312800058,3733.3693028000416,g,1.4002117000054568,0.4474765999475494,None,3733.3694038999965,3733.3694417000515,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Rasen,,96,96,0,,,,,,,,,,,,,Gras,mediator2,g,1.1686635999940336,0.4119788999669254,None,None,,,,,,,,,,,,,,,,,0,96,96,121,3733.380499800085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3733.3696883000666,0.00025340006686747074,3735.3606022000313,3735.362535100081,3735.391224700026,3735.391224700026,3735.391224700026,3735.391224700026,3740.3812900000485,g,1.1686635999940336,0.4119788999669254,None,3740.3814069000073,3740.381454200018,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Akrobatin,,97,97,0,,,,,,,,,,,,,Turnerin,mediator1,f,0.8808560000034049,0.5599525000434369,None,None,,,,,,,,,,,,,,,,,0,97,97,78,3740.3920428000856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740.3817301000236,0.00027760001830756664,3742.3723546999972,3742.3746335000033,3742.4022594999988,3742.4022594999988,3742.4022594999988,3742.4022594999988,3747.391457300051,f,0.8808560000034049,0.5599525000434369,None,3747.3915629000403,3747.391603199998,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Vergangenheit,,98,98,0,,,,,,,,,,,,,Erinnerungen,target,g,2.5230961000779644,0.6464706999249756,None,None,,,,,,,,,,,,,,,,,0,98,98,23,3747.4025597000727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3747.3918455000967,0.0002484000287950039,3749.3821019000607,3749.3849367999937,3749.4135028000455,3749.4135028000455,3749.4135028000455,3749.4135028000455,3754.3920793000143,g,2.5230961000779644,0.6464706999249756,None,3754.3922018000158,3754.392247300013,None,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
